pub_time(ms) sub_time(ms) delay(ms) utmX(m) utmY(m) heading(rad) velocity(m/s)
1712890413506 1712890413536 30 328800.720000 3463329.840000 1.635592 5.760000
1712890413556 1712890413579 23 328800.730000 3463330.130000 1.608757 5.760000
1712890413606 1712890413629 23 328800.730000 3463330.470000 1.608757 5.760000
1712890413657 1712890413679 22 328800.730000 3463330.700000 1.608757 5.760000
1712890413707 1712890413738 31 328800.740000 3463331.050000 1.608757 5.760000
1712890413757 1712890413783 26 328800.750000 3463331.230000 1.606794 5.760000
1712890413807 1712890413831 24 328800.770000 3463331.640000 1.606794 5.760000
1712890413857 1712890413882 25 328800.780000 3463331.870000 1.606794 5.760000
1712890413907 1712890413932 25 328800.800000 3463332.210000 1.606794 5.760000
1712890413957 1712890413981 24 328800.810000 3463332.390000 1.581050 5.760000
1712890414008 1712890414032 24 328800.820000 3463332.620000 1.581050 5.760000
1712890414058 1712890414082 24 328800.840000 3463332.910000 1.581050 5.760000
1712890414108 1712890414145 37 328800.860000 3463333.250000 1.581050 5.760000
1712890414158 1712890414178 20 328800.890000 3463333.610000 1.562506 5.780000
1712890414208 1712890414233 25 328800.900000 3463333.950000 1.562506 5.780000
1712890414258 1712890414282 24 328800.930000 3463334.240000 1.562506 5.780000
1712890414309 1712890414332 23 328800.960000 3463334.580000 1.543307 5.780000
1712890414359 1712890414383 24 328800.980000 3463334.880000 1.543307 5.760000
1712890414409 1712890414446 37 328800.990000 3463334.990000 1.543307 5.760000
1712890414459 1712890414479 20 328801.020000 3463335.340000 1.543307 5.760000
1712890414509 1712890414532 23 328801.050000 3463335.690000 1.543307 5.760000
1712890414559 1712890414583 24 328801.090000 3463335.970000 1.528690 5.760000
1712890414609 1712890414632 23 328801.110000 3463336.270000 1.528690 5.760000
1712890414660 1712890414683 23 328801.150000 3463336.610000 1.528690 5.760000
1712890414710 1712890414731 21 328801.180000 3463336.900000 1.506437 5.760000
1712890414760 1712890414784 24 328801.200000 3463337.180000 1.506437 5.760000
1712890414810 1712890414827 17 328801.250000 3463337.530000 1.506437 5.760000
1712890414860 1712890414883 23 328801.280000 3463337.810000 1.506437 5.760000
1712890414910 1712890414931 21 328801.310000 3463338.100000 1.499892 5.760000
1712890414960 1712890414978 18 328801.320000 3463338.160000 1.499892 5.760000
1712890415011 1712890415029 18 328801.370000 3463338.570000 1.499892 5.760000
1712890415061 1712890415078 17 328801.400000 3463338.790000 1.499892 5.760000
1712890415111 1712890415133 22 328801.450000 3463339.200000 1.499892 5.760000
1712890415161 1712890415185 24 328801.480000 3463339.360000 1.486584 5.760000
1712890415211 1712890415235 24 328801.540000 3463339.830000 1.486584 5.760000
1712890415261 1712890415286 25 328801.570000 3463340.060000 1.486584 5.760000
1712890415311 1712890415343 32 328801.610000 3463340.350000 1.479603 5.760000
1712890415362 1712890415382 20 328801.640000 3463340.570000 1.479603 5.760000
1712890415412 1712890415435 23 328801.680000 3463340.860000 1.479603 5.760000
1712890415462 1712890415485 23 328801.730000 3463341.200000 1.479603 5.740000
1712890415512 1712890415543 31 328801.780000 3463341.490000 1.456477 5.740000
1712890415562 1712890415582 20 328801.810000 3463341.670000 1.456477 5.740000
1712890415612 1712890415636 24 328801.870000 3463342.120000 1.456477 5.740000
1712890415662 1712890415680 18 328801.930000 3463342.410000 1.456477 5.760000
1712890415713 1712890415731 18 328801.970000 3463342.690000 1.447969 5.740000
1712890415763 1712890415782 19 328802.030000 3463343.040000 1.447969 5.740000
1712890415813 1712890415829 16 328802.060000 3463343.270000 1.447969 5.740000
1712890415863 1712890415886 23 328802.130000 3463343.600000 1.447969 5.760000
1712890415913 1712890415936 23 328802.150000 3463343.720000 1.447969 5.780000
1712890415963 1712890415994 31 328802.200000 3463344.010000 1.431824 5.760000
1712890416013 1712890416032 19 328802.270000 3463344.410000 1.431824 5.760000
1712890416063 1712890416086 23 328802.310000 3463344.570000 1.431824 5.760000
1712890416114 1712890416136 22 328802.390000 3463344.970000 1.422007 5.740000
1712890416164 1712890416186 22 328802.460000 3463345.310000 1.422007 5.740000
1712890416214 1712890416244 30 328802.510000 3463345.600000 1.422007 5.740000
1712890416264 1712890416282 18 328802.570000 3463345.880000 1.422007 5.740000
1712890416314 1712890416338 24 328802.640000 3463346.220000 1.401718 5.740000
1712890416365 1712890416395 30 328802.710000 3463346.510000 1.401718 5.720000
1712890416415 1712890416433 18 328802.770000 3463346.780000 1.401718 5.720000
1712890416465 1712890416484 19 328802.780000 3463346.840000 1.401718 5.740000
1712890416515 1712890416539 24 328802.870000 3463347.240000 1.392336 5.740000
1712890416565 1712890416589 24 328802.930000 3463347.510000 1.392336 5.740000
1712890416615 1712890416640 25 328803.010000 3463347.840000 1.392336 5.720000
1712890416665 1712890416682 17 328803.090000 3463348.130000 1.392336 5.720000
1712890416716 1712890416740 24 328803.140000 3463348.350000 1.376847 5.740000
1712890416766 1712890416789 23 328803.220000 3463348.680000 1.376847 5.740000
1712890416816 1712890416839 23 328803.310000 3463349.030000 1.376847 5.740000
1712890416866 1712890416897 31 328803.350000 3463349.190000 1.376847 5.720000
1712890416916 1712890416946 30 328803.420000 3463349.470000 1.361575 5.720000
1712890416966 1712890416982 16 328803.480000 3463349.690000 1.361575 5.720000
1712890417017 1712890417033 16 328803.580000 3463350.070000 1.361575 5.720000
1712890417067 1712890417085 18 328803.660000 3463350.360000 1.361575 5.720000
1712890417117 1712890417135 18 328803.660000 3463350.360000 1.361575 5.720000
1712890417167 1712890417191 24 328803.730000 3463350.580000 1.346303 5.700000
1712890417217 1712890417247 30 328803.830000 3463350.970000 1.346303 5.700000
1712890417268 1712890417292 24 328803.900000 3463351.190000 1.346303 5.700000
1712890417318 1712890417341 23 328803.990000 3463351.520000 1.346303 5.700000
1712890417368 1712890417388 20 328804.090000 3463351.850000 1.336922 5.700000
1712890417418 1712890417446 28 328804.170000 3463352.130000 1.336922 5.700000
1712890417468 1712890417491 23 328804.250000 3463352.390000 1.336922 5.680000
1712890417518 1712890417543 25 328804.280000 3463352.500000 1.336922 5.680000
1712890417568 1712890417591 23 328804.380000 3463352.830000 1.315978 5.680000
1712890417619 1712890417637 18 328804.450000 3463353.110000 1.315978 5.680000
1712890417669 1712890417697 28 328804.540000 3463353.430000 1.315978 5.680000
1712890417719 1712890417743 24 328804.620000 3463353.710000 1.315978 5.680000
1712890417769 1712890417793 24 328804.710000 3463354.030000 1.314233 5.680000
1712890417819 1712890417845 26 328804.790000 3463354.300000 1.314233 5.680000
1712890417869 1712890417888 19 328804.860000 3463354.520000 1.314233 5.680000
1712890417920 1712890417937 17 328804.960000 3463354.840000 1.314233 5.680000
1712890417970 1712890417989 19 328805.000000 3463355.010000 1.304852 5.680000
1712890418020 1712890418043 23 328805.090000 3463355.280000 1.304852 5.680000
1712890418070 1712890418094 24 328805.190000 3463355.610000 1.304852 5.680000
1712890418120 1712890418145 25 328805.240000 3463355.780000 1.304852 5.680000
1712890418170 1712890418189 19 328805.360000 3463356.160000 1.300707 5.680000
1712890418220 1712890418243 23 328805.400000 3463356.270000 1.300707 5.680000
1712890418271 1712890418286 15 328805.530000 3463356.710000 1.300707 5.680000
1712890418321 1712890418341 20 328805.640000 3463357.030000 1.300707 5.660000
1712890418371 1712890418391 20 328805.740000 3463357.360000 1.293071 5.660000
1712890418421 1712890418443 22 328805.830000 3463357.630000 1.293071 5.660000
1712890418471 1712890418493 22 328805.920000 3463357.900000 1.293071 5.660000
1712890418521 1712890418543 22 328805.940000 3463357.950000 1.293071 5.660000
1712890418572 1712890418599 27 328806.060000 3463358.340000 1.283908 5.660000
1712890418622 1712890418647 25 328806.170000 3463358.660000 1.283908 5.660000
1712890418672 1712890418697 25 328806.260000 3463358.920000 1.283908 5.660000
1712890418722 1712890418739 17 328806.360000 3463359.200000 1.283908 5.640000
1712890418772 1712890418792 20 328806.480000 3463359.520000 1.273436 5.620000
1712890418822 1712890418847 25 328806.580000 3463359.780000 1.273436 5.620000
1712890418872 1712890418892 20 328806.630000 3463359.950000 1.273436 5.620000
1712890418923 1712890418952 29 328806.790000 3463360.370000 1.269945 5.620000
1712890418973 1712890418991 18 328806.900000 3463360.630000 1.269945 5.620000
1712890419023 1712890419047 24 328806.960000 3463360.790000 1.269945 5.600000
1712890419073 1712890419098 25 328807.080000 3463361.110000 1.269945 5.600000
1712890419123 1712890419148 25 328807.170000 3463361.320000 1.269945 5.600000
1712890419173 1712890419201 28 328807.210000 3463361.410000 1.242456 5.600000
1712890419224 1712890419247 23 328807.320000 3463361.680000 1.242456 5.600000
1712890419274 1712890419295 21 328807.510000 3463362.150000 1.242456 5.600000
1712890419324 1712890419349 25 328807.620000 3463362.410000 1.242456 5.600000
1712890419374 1712890419389 15 328807.760000 3463362.710000 1.224348 5.600000
1712890419424 1712890419443 19 328807.850000 3463362.920000 1.224348 5.600000
1712890419474 1712890419493 19 328807.990000 3463363.230000 1.224348 5.600000
1712890419524 1712890419549 25 328808.040000 3463363.330000 1.224348 5.600000
1712890419575 1712890419591 16 328808.090000 3463363.440000 1.203841 5.600000
1712890419625 1712890419647 22 328808.250000 3463363.790000 1.203841 5.600000
1712890419675 1712890419694 19 328808.400000 3463364.090000 1.203841 5.580000
1712890419725 1712890419743 18 328808.580000 3463364.440000 1.185515 5.580000
1712890419775 1712890419793 18 328808.710000 3463364.690000 1.185515 5.580000
1712890419825 1712890419842 17 328808.850000 3463365.000000 1.185515 5.580000
1712890419875 1712890419899 24 328808.990000 3463365.240000 1.185515 5.580000
1712890419926 1712890419949 23 328809.040000 3463365.340000 1.185515 5.560000
1712890419976 1712890420005 29 328809.200000 3463365.640000 1.162171 5.560000
1712890420026 1712890420043 17 328809.400000 3463366.040000 1.162171 5.560000
1712890420076 1712890420108 32 328809.540000 3463366.280000 1.162171 5.560000
1712890420126 1712890420147 21 328809.630000 3463366.430000 1.162171 5.560000
1712890420176 1712890420207 31 328809.760000 3463366.670000 1.142318 5.560000
1712890420227 1712890420245 18 328809.920000 3463366.960000 1.142318 5.560000
1712890420277 1712890420315 38 328810.060000 3463367.210000 1.142318 5.560000
1712890420327 1712890420343 16 328810.200000 3463367.450000 1.120501 5.560000
1712890420377 1712890420407 30 328810.370000 3463367.740000 1.120501 5.560000
1712890420427 1712890420445 18 328810.500000 3463367.980000 1.120501 5.560000
1712890420477 1712890420498 21 328810.610000 3463368.170000 1.120501 5.540000
1712890420527 1712890420551 24 328810.730000 3463368.360000 1.098903 5.540000
1712890420578 1712890420602 24 328810.840000 3463368.550000 1.098903 5.540000
1712890420628 1712890420650 22 328811.040000 3463368.890000 1.098903 5.540000
1712890420678 1712890420701 23 328811.150000 3463369.080000 1.098903 5.520000
1712890420728 1712890420745 17 328811.270000 3463369.280000 1.098903 5.520000
1712890420778 1712890420799 21 328811.490000 3463369.660000 1.093885 5.520000
1712890420828 1712890420851 23 328811.640000 3463369.890000 1.093885 5.520000
1712890420878 1712890420902 24 328811.790000 3463370.130000 1.093885 5.520000
1712890420929 1712890420952 23 328811.920000 3463370.360000 1.056142 5.500000
1712890420979 1712890421010 31 328812.070000 3463370.610000 1.056142 5.500000
1712890421029 1712890421048 19 328812.210000 3463370.850000 1.056142 5.500000
1712890421079 1712890421096 17 328812.320000 3463371.030000 1.056142 5.500000
1712890421129 1712890421153 24 328812.440000 3463371.220000 1.056142 5.500000
1712890421179 1712890421203 24 328812.600000 3463371.460000 1.068578 5.500000
1712890421229 1712890421251 22 328812.800000 3463371.790000 1.068578 5.500000
1712890421280 1712890421304 24 328812.960000 3463372.020000 1.068578 5.500000
1712890421330 1712890421354 24 328813.080000 3463372.210000 1.051343 5.500000
1712890421380 1712890421404 24 328813.260000 3463372.480000 1.051343 5.500000
1712890421430 1712890421460 30 328813.440000 3463372.760000 1.051343 5.500000
1712890421480 1712890421499 19 328813.590000 3463372.990000 1.051343 5.500000
1712890421530 1712890421562 32 328813.680000 3463373.130000 1.027781 5.500000
1712890421580 1712890421600 20 328813.840000 3463373.360000 1.027781 5.500000
1712890421631 1712890421661 30 328814.020000 3463373.630000 1.027781 5.500000
1712890421681 1712890421711 30 328814.150000 3463373.810000 1.027781 5.500000
1712890421731 1712890421753 22 328814.340000 3463374.080000 1.020363 5.500000
1712890421781 1712890421804 23 328814.530000 3463374.360000 1.020363 5.500000
1712890421831 1712890421862 31 328814.690000 3463374.580000 1.020363 5.500000
1712890421881 1712890421906 25 328814.840000 3463374.810000 1.020363 5.500000
1712890421932 1712890421955 23 328815.040000 3463375.070000 1.005310 5.500000
1712890421982 1712890422005 23 328815.190000 3463375.290000 1.005310 5.500000
1712890422032 1712890422055 23 328815.330000 3463375.480000 1.005310 5.500000
1712890422082 1712890422103 21 328815.460000 3463375.650000 1.005310 5.480000
1712890422132 1712890422164 32 328815.620000 3463375.870000 0.989602 5.480000
1712890422182 1712890422207 25 328815.820000 3463376.130000 0.989602 5.480000
1712890422232 1712890422254 22 328815.980000 3463376.350000 0.989602 5.460000
1712890422283 1712890422302 19 328816.080000 3463376.480000 0.989602 5.460000
1712890422333 1712890422350 17 328816.340000 3463376.830000 0.980875 5.460000
1712890422383 1712890422400 17 328816.510000 3463377.050000 0.980875 5.440000
1712890422433 1712890422458 25 328816.640000 3463377.220000 0.980875 5.440000
1712890422483 1712890422507 24 328816.850000 3463377.480000 0.980875 5.440000
1712890422534 1712890422558 24 328816.940000 3463377.610000 0.959931 5.440000
1712890422584 1712890422614 30 328817.080000 3463377.790000 0.959931 5.420000
1712890422634 1712890422658 24 328817.250000 3463377.990000 0.959931 5.420000
1712890422684 1712890422708 24 328817.490000 3463378.290000 0.959931 5.420000
1712890422734 1712890422759 25 328817.650000 3463378.510000 0.950550 5.420000
1712890422784 1712890422808 24 328817.820000 3463378.720000 0.950550 5.420000
1712890422834 1712890422859 25 328818.030000 3463378.980000 0.950550 5.420000
1712890422885 1712890422914 29 328818.200000 3463379.190000 0.950550 5.420000
1712890422935 1712890422953 18 328818.370000 3463379.400000 0.936587 5.420000
1712890422985 1712890423008 23 328818.580000 3463379.650000 0.936587 5.420000
1712890423035 1712890423066 31 328818.750000 3463379.850000 0.936587 5.420000
1712890423085 1712890423105 20 328818.890000 3463380.030000 0.936587 5.420000
1712890423135 1712890423159 24 328818.970000 3463380.110000 0.924588 5.420000
1712890423186 1712890423203 17 328819.170000 3463380.360000 0.924588 5.420000
1712890423236 1712890423253 17 328819.170000 3463380.360000 0.924588 5.420000
1712890423286 1712890423302 16 328819.410000 3463380.650000 0.924588 5.420000
1712890423336 1712890423353 17 328819.760000 3463381.070000 0.913244 5.420000
1712890423386 1712890423417 31 328819.760000 3463381.070000 0.913244 5.420000
1712890423436 1712890423455 19 328819.980000 3463381.320000 0.913244 5.420000
1712890423486 1712890423518 32 328820.160000 3463381.530000 0.913244 5.440000
1712890423537 1712890423555 18 328820.330000 3463381.730000 0.906262 5.460000
1712890423587 1712890423610 23 328820.480000 3463381.900000 0.906262 5.480000
1712890423637 1712890423661 24 328820.730000 3463382.200000 0.906262 5.480000
1712890423687 1712890423710 23 328820.920000 3463382.390000 0.906262 5.480000
1712890423737 1712890423761 24 328821.100000 3463382.600000 0.891209 5.480000
1712890423787 1712890423819 32 328821.210000 3463382.730000 0.891209 5.480000
1712890423837 1712890423857 20 328821.390000 3463382.940000 0.891209 5.500000
1712890423888 1712890423911 23 328821.550000 3463383.100000 0.891209 5.500000
1712890423938 1712890423961 23 328821.690000 3463383.270000 0.891209 5.500000
1712890423988 1712890424013 25 328821.990000 3463383.590000 0.879864 5.500000
1712890424038 1712890424062 24 328822.220000 3463383.850000 0.879864 5.500000
1712890424088 1712890424113 25 328822.400000 3463384.050000 0.879864 5.520000
1712890424139 1712890424161 22 328822.560000 3463384.220000 0.879864 5.520000
1712890424189 1712890424211 22 328822.700000 3463384.380000 0.870047 5.540000
1712890424239 1712890424261 22 328822.920000 3463384.630000 0.870047 5.540000
1712890424289 1712890424311 22 328823.120000 3463384.840000 0.870047 5.560000
1712890424339 1712890424363 24 328823.300000 3463385.050000 0.863720 5.560000
1712890424389 1712890424413 24 328823.500000 3463385.260000 0.863720 5.560000
1712890424439 1712890424470 31 328823.730000 3463385.510000 0.863720 5.560000
1712890424490 1712890424508 18 328823.910000 3463385.710000 0.863720 5.580000
1712890424540 1712890424562 22 328823.950000 3463385.760000 0.863720 5.620000
1712890424590 1712890424613 23 328824.330000 3463386.170000 0.856957 5.620000
1712890424640 1712890424669 29 328824.520000 3463386.380000 0.856957 5.540000
1712890424690 1712890424714 24 328824.640000 3463386.510000 0.856957 5.640000
1712890424740 1712890424765 25 328824.830000 3463386.720000 0.859793 5.660000
1712890424791 1712890424821 30 328825.030000 3463386.930000 0.859793 5.660000
1712890424841 1712890424858 17 328825.170000 3463387.100000 0.859793 5.660000
1712890424891 1712890424915 24 328825.370000 3463387.310000 0.859793 5.660000
1712890424941 1712890424965 24 328825.560000 3463387.520000 0.859793 5.660000
1712890424991 1712890425023 32 328825.830000 3463387.810000 0.853466 5.680000
1712890425041 1712890425061 20 328825.830000 3463387.810000 0.853466 5.680000
1712890425091 1712890425116 25 328826.180000 3463388.190000 0.853466 5.700000
1712890425142 1712890425165 23 328826.410000 3463388.450000 0.853902 5.700000
1712890425192 1712890425215 23 328826.410000 3463388.450000 0.853902 5.700000
1712890425242 1712890425266 24 328826.730000 3463388.780000 0.853902 5.700000
1712890425292 1712890425315 23 328826.960000 3463389.050000 0.853902 5.720000
1712890425342 1712890425366 24 328827.190000 3463389.300000 0.850412 5.720000
1712890425392 1712890425416 24 328827.380000 3463389.510000 0.850412 5.720000
1712890425443 1712890425465 22 328827.630000 3463389.760000 0.850412 5.720000
1712890425493 1712890425513 20 328827.820000 3463389.970000 0.850412 5.720000
1712890425543 1712890425569 26 328828.050000 3463390.230000 0.849321 5.720000
1712890425593 1712890425611 18 328828.250000 3463390.430000 0.849321 5.720000
1712890425643 1712890425667 24 328828.360000 3463390.560000 0.849321 5.720000
1712890425693 1712890425717 24 328828.570000 3463390.770000 0.849321 5.740000
1712890425743 1712890425767 24 328828.760000 3463390.990000 0.844303 5.740000
1712890425794 1712890425817 23 328828.950000 3463391.200000 0.844303 5.740000
1712890425844 1712890425868 24 328829.160000 3463391.410000 0.844303 5.740000
1712890425894 1712890425918 24 328829.390000 3463391.660000 0.844303 5.740000
1712890425944 1712890425963 19 328829.580000 3463391.880000 0.843867 5.740000
1712890425994 1712890426014 20 328829.780000 3463392.080000 0.843867 5.740000
1712890426044 1712890426061 17 328829.980000 3463392.290000 0.843867 5.740000
1712890426094 1712890426113 19 328830.140000 3463392.470000 0.843867 5.740000
1712890426145 1712890426169 24 328830.340000 3463392.670000 0.841031 5.740000
1712890426195 1712890426218 23 328830.530000 3463392.880000 0.841031 5.740000
1712890426245 1712890426276 31 328830.770000 3463393.140000 0.841031 5.740000
1712890426295 1712890426315 20 328830.930000 3463393.310000 0.841031 5.740000
1712890426345 1712890426369 24 328830.930000 3463393.310000 0.841031 5.740000
1712890426395 1712890426420 25 328831.410000 3463393.810000 0.839067 5.740000
1712890426445 1712890426469 24 328831.600000 3463394.030000 0.839067 5.740000
1712890426496 1712890426526 30 328831.800000 3463394.230000 0.839067 5.740000
1712890426546 1712890426565 19 328832.040000 3463394.490000 0.838631 5.740000
1712890426596 1712890426627 31 328832.190000 3463394.660000 0.838631 5.760000
1712890426646 1712890426664 18 328832.430000 3463394.910000 0.838631 5.760000
1712890426696 1712890426725 29 328832.550000 3463395.040000 0.838631 5.760000
1712890426746 1712890426764 18 328832.750000 3463395.250000 0.837104 5.760000
1712890426796 1712890426820 24 328832.990000 3463395.500000 0.837104 5.780000
1712890426847 1712890426869 22 328833.190000 3463395.720000 0.837104 5.780000
1712890426897 1712890426919 22 328833.270000 3463395.800000 0.837104 5.780000
1712890426947 1712890426977 30 328833.630000 3463396.180000 0.835576 5.780000
1712890426997 1712890427016 19 328833.830000 3463396.400000 0.835576 5.760000
1712890427047 1712890427071 24 328833.950000 3463396.520000 0.835576 5.760000
1712890427098 1712890427122 24 328834.190000 3463396.780000 0.835576 5.760000
1712890427148 1712890427172 24 328834.460000 3463397.070000 0.834922 5.780000
1712890427198 1712890427221 23 328834.550000 3463397.160000 0.834922 5.800000
1712890427248 1712890427272 24 328834.790000 3463397.410000 0.834922 5.800000
1712890427298 1712890427322 24 328834.940000 3463397.580000 0.834922 5.800000
1712890427348 1712890427373 25 328835.190000 3463397.840000 0.836885 5.800000
1712890427398 1712890427422 24 328835.300000 3463397.960000 0.836885 5.800000
1712890427448 1712890427473 25 328835.630000 3463398.300000 0.836885 5.840000
1712890427499 1712890427520 21 328835.750000 3463398.430000 0.836885 5.840000
1712890427549 1712890427573 24 328835.950000 3463398.640000 0.837322 5.840000
1712890427599 1712890427623 24 328836.270000 3463398.980000 0.837322 5.840000
1712890427649 1712890427665 16 328836.440000 3463399.150000 0.837322 5.840000
1712890427699 1712890427723 24 328836.680000 3463399.410000 0.831431 5.840000
1712890427749 1712890427772 23 328836.880000 3463399.620000 0.831431 5.840000
1712890427799 1712890427829 30 328836.960000 3463399.710000 0.831431 5.840000
1712890427850 1712890427873 23 328837.200000 3463399.970000 0.831431 5.860000
1712890427900 1712890427936 36 328837.400000 3463400.180000 0.831431 5.860000
1712890427950 1712890427965 15 328837.650000 3463400.440000 0.830777 5.860000
1712890428000 1712890428019 19 328837.850000 3463400.660000 0.830777 5.860000
1712890428050 1712890428074 24 328838.050000 3463400.860000 0.830777 5.860000
1712890428101 1712890428121 20 328838.300000 3463401.130000 0.830777 5.860000
1712890428151 1712890428187 36 328838.460000 3463401.290000 0.832086 5.860000
1712890428201 1712890428220 19 328838.700000 3463401.550000 0.832086 5.880000
1712890428251 1712890428282 31 328838.940000 3463401.800000 0.832086 5.880000
1712890428301 1712890428321 20 328839.110000 3463401.980000 0.831649 5.880000
1712890428351 1712890428371 20 328839.350000 3463402.240000 0.831649 5.880000
1712890428402 1712890428426 24 328839.470000 3463402.370000 0.831649 5.880000
1712890428452 1712890428482 30 328839.710000 3463402.620000 0.831649 5.880000
1712890428502 1712890428520 18 328839.880000 3463402.800000 0.831649 5.880000
1712890428552 1712890428582 30 328840.080000 3463403.010000 0.831431 5.880000
1712890428602 1712890428620 18 328840.360000 3463403.320000 0.831431 5.880000
1712890428652 1712890428683 31 328840.560000 3463403.530000 0.831431 5.880000
1712890428702 1712890428727 25 328840.770000 3463403.750000 0.833831 5.880000
1712890428753 1712890428776 23 328841.000000 3463404.010000 0.833831 5.900000
1712890428803 1712890428827 24 328841.160000 3463404.180000 0.833831 5.900000
1712890428853 1712890428873 20 328841.410000 3463404.450000 0.833831 5.900000
1712890428903 1712890428925 22 328841.530000 3463404.580000 0.837976 5.900000
1712890428953 1712890428984 31 328841.730000 3463404.800000 0.837976 5.900000
1712890429003 1712890429022 19 328841.970000 3463405.060000 0.837976 5.900000
1712890429053 1712890429077 24 328841.970000 3463405.060000 0.837976 5.900000
1712890429104 1712890429126 22 328842.170000 3463405.260000 0.837976 5.900000
1712890429154 1712890429177 23 328842.380000 3463405.480000 0.836885 5.900000
1712890429204 1712890429227 23 328842.610000 3463405.750000 0.836885 5.900000
1712890429254 1712890429277 23 328842.810000 3463405.960000 0.836885 5.900000
1712890429304 1712890429328 24 328843.010000 3463406.180000 0.836885 5.900000
1712890429355 1712890429378 23 328843.130000 3463406.310000 0.844739 5.900000
1712890429405 1712890429429 24 328843.440000 3463406.670000 0.844739 5.900000
1712890429455 1712890429478 23 328843.610000 3463406.850000 0.844739 5.900000
1712890429505 1712890429528 23 328843.840000 3463407.110000 0.844739 5.900000
1712890429555 1712890429586 31 328843.920000 3463407.200000 0.850630 5.900000
1712890429605 1712890429624 19 328844.150000 3463407.470000 0.850630 5.900000
1712890429655 1712890429679 24 328844.380000 3463407.730000 0.850630 5.900000
1712890429706 1712890429729 23 328844.580000 3463407.950000 0.850630 5.920000
1712890429756 1712890429772 16 328844.780000 3463408.180000 0.857175 5.860000
1712890429806 1712890429825 19 328844.970000 3463408.400000 0.857175 5.900000
1712890429856 1712890429874 18 328845.200000 3463408.670000 0.857175 5.900000
1712890429906 1712890429923 17 328845.390000 3463408.890000 0.857175 5.900000
1712890429956 1712890429979 23 328845.510000 3463409.020000 0.860229 5.900000
1712890430007 1712890430026 19 328845.630000 3463409.170000 0.860229 5.880000
1712890430057 1712890430073 16 328845.930000 3463409.530000 0.860229 5.880000
1712890430107 1712890430125 18 328846.040000 3463409.660000 0.860229 5.880000
1712890430157 1712890430179 22 328846.310000 3463409.970000 0.874628 5.880000
1712890430207 1712890430229 22 328846.540000 3463410.240000 0.874628 5.880000
1712890430257 1712890430281 24 328846.690000 3463410.410000 0.874628 5.880000
1712890430307 1712890430331 24 328846.930000 3463410.690000 0.874628 5.880000
1712890430358 1712890430381 23 328847.150000 3463410.960000 0.872228 5.840000
1712890430408 1712890430431 23 328847.340000 3463411.180000 0.872228 5.840000
1712890430458 1712890430479 21 328847.530000 3463411.400000 0.872228 5.840000
1712890430508 1712890430527 19 328847.610000 3463411.490000 0.872228 5.820000
1712890430558 1712890430575 17 328847.790000 3463411.720000 0.878119 5.800000
1712890430608 1712890430630 22 328848.050000 3463412.030000 0.878119 5.820000
1712890430658 1712890430683 25 328848.170000 3463412.160000 0.878119 5.840000
1712890430709 1712890430732 23 328848.390000 3463412.440000 0.878119 5.820000
1712890430759 1712890430783 24 328848.650000 3463412.740000 0.890336 5.840000
1712890430809 1712890430840 31 328848.850000 3463412.970000 0.890336 5.840000
1712890430859 1712890430879 20 328848.990000 3463413.150000 0.890336 5.840000
1712890430909 1712890430932 23 328849.220000 3463413.420000 0.890336 5.840000
1712890430959 1712890430983 24 328849.370000 3463413.600000 0.875719 5.840000
1712890431010 1712890431033 23 328849.560000 3463413.830000 0.875719 5.840000
1712890431060 1712890431084 24 328849.590000 3463413.870000 0.875719 5.820000
1712890431110 1712890431133 23 328849.850000 3463414.180000 0.875719 5.780000
1712890431160 1712890431182 22 328850.150000 3463414.540000 0.880300 5.760000
1712890431210 1712890431234 24 328850.340000 3463414.770000 0.880300 5.760000
1712890431260 1712890431284 24 328850.510000 3463414.990000 0.880300 5.760000
1712890431310 1712890431333 23 328850.730000 3463415.250000 0.880300 5.760000
1712890431360 1712890431390 30 328850.840000 3463415.390000 0.891863 5.760000
1712890431411 1712890431442 31 328851.090000 3463415.710000 0.891863 5.760000
1712890431461 1712890431481 20 328851.210000 3463415.840000 0.891863 5.760000
1712890431511 1712890431533 22 328851.390000 3463416.070000 0.891863 5.760000
1712890431561 1712890431584 23 328851.540000 3463416.240000 0.896008 5.780000
1712890431611 1712890431634 23 328851.790000 3463416.560000 0.896008 5.780000
1712890431661 1712890431685 24 328851.970000 3463416.780000 0.896008 5.780000
1712890431712 1712890431735 23 328852.150000 3463417.010000 0.896008 5.760000
1712890431762 1712890431785 23 328852.300000 3463417.190000 0.907571 5.740000
1712890431812 1712890431835 23 328852.550000 3463417.500000 0.907571 5.740000
1712890431862 1712890431886 24 328852.700000 3463417.680000 0.907571 5.740000
1712890431912 1712890431935 23 328852.950000 3463418.000000 0.909098 5.740000
1712890431962 1712890431986 24 328853.060000 3463418.130000 0.909098 5.740000
1712890432012 1712890432043 31 328853.190000 3463418.310000 0.909098 5.740000
1712890432063 1712890432087 24 328853.440000 3463418.620000 0.909098 5.700000
1712890432113 1712890432144 31 328853.630000 3463418.850000 0.909098 5.680000
1712890432163 1712890432182 19 328853.800000 3463419.080000 0.899063 5.680000
1712890432213 1712890432237 24 328854.020000 3463419.340000 0.899063 5.680000
1712890432263 1712890432288 25 328854.200000 3463419.560000 0.899063 5.680000
1712890432313 1712890432338 25 328854.420000 3463419.830000 0.903426 5.660000
1712890432364 1712890432389 25 328854.450000 3463419.880000 0.903426 5.660000
