pub_time(ms) sub_time(ms) delay(ms) utmX(m) utmY(m) heading(rad) velocity(m/s)
1712890606660 1712890606683 23 329013.810000 3463354.720000 -2.446733 6.760000
1712890606710 1712890606732 22 329013.490000 3463354.470000 -2.458733 6.760000
1712890606760 1712890606783 23 329013.340000 3463354.340000 -2.458733 6.780000
1712890606810 1712890606834 24 329013.340000 3463354.340000 -2.458733 6.780000
1712890606860 1712890606883 23 329012.910000 3463354.000000 -2.458733 6.780000
1712890606911 1712890606933 22 329012.690000 3463353.830000 -2.458733 6.800000
1712890606961 1712890606983 22 329012.420000 3463353.620000 -2.456333 6.820000
1712890607011 1712890607035 24 329012.210000 3463353.460000 -2.456333 6.820000
1712890607061 1712890607085 24 329012.060000 3463353.330000 -2.456333 6.820000
1712890607111 1712890607135 24 329011.680000 3463353.020000 -2.456333 6.820000
1712890607161 1712890607185 24 329011.350000 3463352.780000 -2.441934 6.820000
1712890607212 1712890607236 24 329011.190000 3463352.640000 -2.441934 6.840000
1712890607262 1712890607279 17 329010.810000 3463352.340000 -2.441934 6.840000
1712890607312 1712890607335 23 329010.490000 3463352.080000 -2.441934 6.840000
1712890607362 1712890607386 24 329010.220000 3463351.870000 -2.445424 6.840000
1712890607412 1712890607436 24 329010.000000 3463351.690000 -2.445424 6.860000
1712890607462 1712890607487 25 329009.680000 3463351.430000 -2.445424 6.860000
1712890607512 1712890607536 24 329009.360000 3463351.180000 -2.445424 6.860000
1712890607563 1712890607585 22 329009.090000 3463350.960000 -2.416845 6.860000
1712890607613 1712890607635 22 329008.810000 3463350.740000 -2.416845 6.860000
1712890607663 1712890607686 23 329008.650000 3463350.610000 -2.416845 6.860000
1712890607713 1712890607737 24 329008.380000 3463350.400000 -2.416845 6.860000
1712890607763 1712890607787 24 329008.270000 3463350.310000 -2.416845 6.880000
1712890607813 1712890607832 19 329008.270000 3463350.310000 -2.416845 6.880000
1712890607864 1712890607887 23 329008.270000 3463350.310000 -2.416845 6.900000
1712890607914 1712890607936 22 329008.270000 3463350.310000 -2.416845 6.900000
1712890607964 1712890607987 23 329008.270000 3463350.310000 -2.416845 6.900000
1712890608014 1712890608037 23 329008.270000 3463350.310000 -2.416845 6.900000
1712890608064 1712890608088 24 329008.270000 3463350.310000 -2.416845 6.900000
1712890608114 1712890608137 23 329008.270000 3463350.310000 -2.416845 6.920000
1712890608164 1712890608186 22 329008.270000 3463350.310000 -2.416845 6.940000
1712890608215 1712890608239 24 329008.270000 3463350.310000 -2.416845 6.940000
1712890608265 1712890608284 19 329008.270000 3463350.310000 -2.416845 6.940000
1712890608315 1712890608335 20 329008.270000 3463350.310000 -2.416845 6.940000
1712890608365 1712890608390 25 329004.790000 3463347.500000 -2.433207 6.940000
1712890608415 1712890608440 25 329004.510000 3463347.290000 -2.433207 6.940000
1712890608465 1712890608489 24 329004.240000 3463347.070000 -2.433207 6.960000
1712890608516 1712890608540 24 329003.860000 3463346.770000 -2.433207 6.960000
1712890608566 1712890608590 24 329003.590000 3463346.550000 -2.449570 6.960000
1712890608616 1712890608639 23 329003.320000 3463346.320000 -2.449570 6.980000
1712890608666 1712890608684 18 329003.040000 3463346.100000 -2.449570 6.980000
1712890608716 1712890608737 21 329002.870000 3463345.970000 -2.449570 7.000000
1712890608766 1712890608785 19 329002.590000 3463345.750000 -2.441497 7.000000
1712890608816 1712890608839 23 329002.330000 3463345.530000 -2.441497 7.020000
1712890608867 1712890608889 22 329002.050000 3463345.310000 -2.441497 7.020000
1712890608917 1712890608939 22 329001.720000 3463345.050000 -2.441497 7.020000
1712890608967 1712890608990 23 329001.450000 3463344.820000 -2.446515 7.040000
1712890609017 1712890609041 24 329001.120000 3463344.560000 -2.446515 7.040000
1712890609067 1712890609091 24 329000.850000 3463344.330000 -2.446515 7.040000
1712890609117 1712890609139 22 329000.620000 3463344.160000 -2.446515 7.040000
1712890609167 1712890609191 24 329000.350000 3463343.940000 -2.441279 7.040000
1712890609218 1712890609241 23 329000.180000 3463343.810000 -2.441279 7.040000
1712890609268 1712890609291 23 329000.070000 3463343.720000 -2.441279 7.040000
1712890609318 1712890609340 22 328999.570000 3463343.320000 -2.441279 7.060000
1712890609368 1712890609392 24 328999.290000 3463343.100000 -2.450442 7.060000
1712890609418 1712890609443 25 328998.960000 3463342.810000 -2.450442 7.060000
1712890609468 1712890609493 25 328998.920000 3463342.770000 -2.450442 7.060000
1712890609519 1712890609542 23 328998.470000 3463342.420000 -2.450442 7.080000
1712890609569 1712890609587 18 328998.090000 3463342.090000 -2.419026 7.080000
1712890609619 1712890609638 19 328997.810000 3463341.860000 -2.419026 7.080000
1712890609669 1712890609687 18 328997.530000 3463341.650000 -2.419026 7.080000
1712890609719 1712890609744 25 328997.200000 3463341.370000 -2.436698 7.080000
1712890609769 1712890609793 24 328997.140000 3463341.330000 -2.436698 7.060000
1712890609819 1712890609844 25 328996.640000 3463340.920000 -2.436698 7.060000
1712890609870 1712890609893 23 328996.370000 3463340.700000 -2.436698 7.060000
1712890609920 1712890609944 24 328996.150000 3463340.520000 -2.436698 7.040000
1712890609970 1712890609993 23 328995.920000 3463340.340000 -2.432989 7.040000
1712890610020 1712890610043 23 328995.640000 3463340.110000 -2.432989 7.040000
1712890610070 1712890610094 24 328995.370000 3463339.900000 -2.432989 7.020000
1712890610120 1712890610138 18 328995.150000 3463339.710000 -2.432989 7.000000
1712890610170 1712890610193 23 328994.770000 3463339.410000 -2.434952 7.020000
1712890610220 1712890610243 23 328994.540000 3463339.230000 -2.434952 7.000000
1712890610271 1712890610293 22 328994.220000 3463338.970000 -2.434952 6.960000
1712890610321 1712890610344 23 328993.890000 3463338.710000 -2.455242 6.920000
1712890610371 1712890610394 23 328993.680000 3463338.530000 -2.455242 6.860000
1712890610421 1712890610445 24 328993.350000 3463338.270000 -2.455242 6.860000
1712890610471 1712890610495 24 328993.080000 3463338.060000 -2.455242 6.860000
1712890610521 1712890610544 23 328992.910000 3463337.930000 -2.455242 6.820000
1712890610571 1712890610596 25 328992.490000 3463337.600000 -2.438225 6.760000
1712890610622 1712890610646 24 328992.370000 3463337.530000 -2.438225 6.700000
1712890610672 1712890610695 23 328992.100000 3463337.320000 -2.438225 6.640000
1712890610722 1712890610745 23 328991.830000 3463337.130000 -2.438225 6.600000
1712890610772 1712890610797 25 328991.520000 3463336.900000 -2.464405 6.580000
1712890610822 1712890610842 20 328991.250000 3463336.710000 -2.464405 6.540000
1712890610872 1712890610891 19 328991.030000 3463336.560000 -2.464405 6.460000
1712890610923 1712890610942 19 328991.030000 3463336.560000 -2.464405 6.400000
1712890610973 1712890610989 16 328990.440000 3463336.170000 -2.486440 6.340000
1712890611023 1712890611045 22 328990.230000 3463336.040000 -2.486440 6.340000
1712890611073 1712890611090 17 328989.840000 3463335.810000 -2.486440 6.280000
1712890611123 1712890611148 25 328989.790000 3463335.770000 -2.486440 6.220000
1712890611173 1712890611190 17 328989.300000 3463335.500000 -2.518728 6.180000
1712890611223 1712890611240 17 328988.990000 3463335.330000 -2.518728 6.100000
1712890611274 1712890611302 28 328988.720000 3463335.190000 -2.518728 6.060000
1712890611324 1712890611350 26 328988.440000 3463335.050000 -2.557562 6.000000
1712890611374 1712890611392 18 328988.360000 3463334.990000 -2.557562 5.980000
1712890611424 1712890611450 26 328987.920000 3463334.790000 -2.557562 5.920000
1712890611474 1712890611489 15 328987.920000 3463334.790000 -2.557562 5.900000
1712890611524 1712890611542 18 328987.600000 3463334.660000 -2.557562 5.820000
1712890611574 1712890611598 24 328987.330000 3463334.550000 -2.610140 5.780000
1712890611625 1712890611648 23 328986.960000 3463334.400000 -2.610140 5.720000
1712890611675 1712890611694 19 328986.800000 3463334.350000 -2.610140 5.680000
1712890611725 1712890611740 15 328986.370000 3463334.200000 -2.673408 5.640000
1712890611775 1712890611800 25 328986.100000 3463334.110000 -2.673408 5.580000
1712890611825 1712890611846 21 328985.830000 3463334.040000 -2.673408 5.540000
1712890611875 1712890611896 21 328985.560000 3463333.970000 -2.673408 5.500000
1712890611925 1712890611944 19 328985.350000 3463333.920000 -2.737549 5.480000
1712890611976 1712890611996 20 328984.980000 3463333.830000 -2.737549 5.480000
1712890612026 1712890612044 18 328984.710000 3463333.780000 -2.737549 5.420000
1712890612076 1712890612098 22 328984.500000 3463333.750000 -2.737549 5.400000
1712890612126 1712890612148 22 328984.190000 3463333.700000 -2.804526 5.380000
1712890612176 1712890612203 27 328983.920000 3463333.670000 -2.804526 5.360000
1712890612226 1712890612244 18 328983.660000 3463333.640000 -2.804526 5.320000
1712890612276 1712890612294 18 328983.400000 3463333.620000 -2.804526 5.320000
1712890612327 1712890612355 28 328983.080000 3463333.600000 -2.877393 5.260000
1712890612377 1712890612393 16 328982.820000 3463333.590000 -2.877393 5.220000
1712890612427 1712890612443 16 328982.710000 3463333.590000 -2.877393 5.180000
1712890612477 1712890612497 20 328982.300000 3463333.590000 -2.877393 5.160000
1712890612527 1712890612548 21 328982.040000 3463333.590000 -2.950915 5.140000
1712890612577 1712890612598 21 328982.040000 3463333.590000 -2.950915 5.120000
1712890612627 1712890612646 19 328981.680000 3463333.610000 -2.950915 5.060000
1712890612678 1712890612695 17 328981.380000 3463333.640000 -2.950915 5.040000
1712890612728 1712890612744 16 328981.130000 3463333.660000 -3.026401 5.000000
1712890612778 1712890612796 18 328980.830000 3463333.700000 -3.026401 4.980000
1712890612828 1712890612852 24 328980.590000 3463333.740000 -3.026401 4.940000
1712890612878 1712890612899 21 328980.340000 3463333.790000 -3.026401 4.940000
1712890612928 1712890612944 16 328980.110000 3463333.840000 -3.114322 4.920000
1712890612979 1712890612999 20 328979.810000 3463333.910000 -3.114322 4.900000
1712890613029 1712890613051 22 328979.580000 3463333.970000 -3.114322 4.900000
1712890613079 1712890613098 19 328979.350000 3463334.040000 -3.114322 4.880000
1712890613129 1712890613146 17 328979.160000 3463334.080000 3.087487 4.860000
1712890613179 1712890613196 17 328978.840000 3463334.200000 3.087487 4.840000
1712890613229 1712890613249 20 328978.610000 3463334.280000 3.087487 4.840000
1712890613279 1712890613300 21 328978.380000 3463334.360000 3.087487 4.820000
1712890613330 1712890613350 20 328978.290000 3463334.400000 3.012002 4.800000
1712890613380 1712890613402 22 328978.010000 3463334.510000 3.012002 4.800000
1712890613430 1712890613455 25 328977.800000 3463334.600000 3.012002 4.800000
1712890613480 1712890613504 24 328977.530000 3463334.730000 3.012002 4.820000
1712890613530 1712890613548 18 328977.360000 3463334.820000 2.927572 4.840000
1712890613580 1712890613601 21 328977.180000 3463334.900000 2.927572 4.840000
1712890613631 1712890613654 23 328976.890000 3463335.070000 2.927572 4.840000
1712890613681 1712890613700 19 328976.670000 3463335.190000 2.927572 4.840000
1712890613731 1712890613748 17 328976.510000 3463335.290000 2.844669 4.860000
1712890613781 1712890613800 19 328976.260000 3463335.450000 2.844669 4.860000
1712890613831 1712890613850 19 328976.050000 3463335.590000 2.844669 4.860000
1712890613881 1712890613905 24 328975.850000 3463335.720000 2.844669 4.860000
1712890613932 1712890613955 23 328975.570000 3463335.930000 2.765256 4.880000
1712890613982 1712890614005 23 328975.460000 3463336.020000 2.765256 4.880000
1712890614032 1712890614055 23 328975.180000 3463336.220000 2.765256 4.880000
1712890614082 1712890614105 23 328975.000000 3463336.380000 2.765256 4.900000
1712890614132 1712890614156 24 328974.920000 3463336.450000 2.681044 4.920000
1712890614182 1712890614206 24 328974.690000 3463336.640000 2.681044 4.940000
1712890614232 1712890614257 25 328974.510000 3463336.810000 2.681044 4.960000
1712890614282 1712890614313 31 328974.360000 3463336.940000 2.681044 4.960000
1712890614333 1712890614357 24 328974.100000 3463337.180000 2.603595 4.980000
1712890614383 1712890614406 23 328973.960000 3463337.330000 2.603595 5.000000
1712890614433 1712890614456 23 328973.760000 3463337.540000 2.603595 5.000000
1712890614483 1712890614507 24 328973.580000 3463337.720000 2.603595 5.060000
1712890614533 1712890614557 24 328973.410000 3463337.910000 2.530727 5.060000
1712890614583 1712890614608 25 328973.210000 3463338.150000 2.530727 5.080000
1712890614634 1712890614658 24 328973.040000 3463338.340000 2.530727 5.080000
1712890614684 1712890614708 24 328972.940000 3463338.450000 2.530727 5.120000
1712890614734 1712890614757 23 328972.840000 3463338.580000 2.457642 5.140000
1712890614784 1712890614807 23 328972.680000 3463338.780000 2.457642 5.140000
1712890614834 1712890614858 24 328972.430000 3463339.110000 2.457642 5.200000
1712890614884 1712890614907 23 328972.340000 3463339.240000 2.457642 5.200000
1712890614935 1712890614955 20 328972.180000 3463339.440000 2.388047 5.220000
1712890614985 1712890615011 26 328972.180000 3463339.440000 2.388047 5.220000
1712890615035 1712890615050 15 328972.050000 3463339.620000 2.388047 5.220000
1712890615085 1712890615105 20 328971.810000 3463339.960000 2.388047 5.260000
1712890615135 1712890615159 24 328971.660000 3463340.170000 2.388047 5.260000
1712890615185 1712890615215 30 328971.470000 3463340.440000 2.332414 5.280000
1712890615235 1712890615254 19 328971.320000 3463340.660000 2.332414 5.320000
1712890615286 1712890615310 24 328971.140000 3463340.930000 2.332414 5.340000
1712890615336 1712890615366 30 328970.990000 3463341.160000 2.283981 5.360000
1712890615386 1712890615404 18 328970.840000 3463341.380000 2.283981 5.400000
1712890615436 1712890615460 24 328970.720000 3463341.560000 2.283981 5.400000
1712890615486 1712890615510 24 328970.600000 3463341.750000 2.283981 5.460000
1712890615536 1712890615560 24 328970.570000 3463341.800000 2.283981 5.480000
1712890615587 1712890615617 30 328970.290000 3463342.260000 2.243184 5.500000
1712890615637 1712890615660 23 328970.110000 3463342.540000 2.243184 5.520000
1712890615687 1712890615710 23 328969.980000 3463342.730000 2.243184 5.540000
1712890615737 1712890615761 24 328969.860000 3463342.920000 2.243184 5.560000
1712890615787 1712890615817 30 328969.590000 3463343.310000 2.224640 5.580000
1712890615837 1712890615856 19 328969.430000 3463343.550000 2.224640 5.640000
1712890615888 1712890615911 23 328969.270000 3463343.780000 2.224640 5.660000
1712890615938 1712890615962 24 328969.140000 3463343.980000 2.208278 5.700000
1712890615988 1712890616010 22 328968.910000 3463344.320000 2.208278 5.740000
1712890616038 1712890616069 31 328968.740000 3463344.570000 2.208278 5.760000
1712890616088 1712890616107 19 328968.650000 3463344.710000 2.208278 5.800000
1712890616138 1712890616169 31 328968.480000 3463344.950000 2.208278 5.840000
1712890616188 1712890616208 20 328968.340000 3463345.150000 2.202387 5.860000
1712890616239 1712890616262 23 328968.140000 3463345.440000 2.202387 5.920000
1712890616289 1712890616308 19 328967.930000 3463345.740000 2.202387 5.920000
1712890616339 1712890616362 23 328967.730000 3463346.030000 2.199551 5.960000
1712890616389 1712890616412 23 328967.590000 3463346.240000 2.199551 6.000000
1712890616439 1712890616462 23 328967.380000 3463346.540000 2.199551 6.020000
1712890616489 1712890616520 31 328967.280000 3463346.690000 2.199551 6.040000
1712890616540 1712890616558 18 328967.100000 3463346.940000 2.197806 6.080000
1712890616590 1712890616614 24 328967.000000 3463347.100000 2.197806 6.100000
1712890616640 1712890616663 23 328966.720000 3463347.490000 2.197806 6.140000
1712890616690 1712890616713 23 328966.550000 3463347.750000 2.197806 6.180000
1712890616740 1712890616764 24 328966.370000 3463348.010000 2.194752 6.200000
1712890616790 1712890616815 25 328966.180000 3463348.270000 2.194752 6.220000
