pub_time(ms) sub_time(ms) delay(ms) utmX(m) utmY(m) heading(rad) velocity(m/s) cellid(db) sinr(db) rsrp(db)
1722323800132 1722323800152 20 329417.250000 3463454.760000 -0.184132 22.980000 5C4225714 8 -65 
1722323800187 1722323800206 19 329418.380000 3463454.520000 -0.184132 22.980000 5C4225714 8 -65 
1722323800242 1722323800261 19 329419.050000 3463454.390000 -0.184132 22.980000 5C4225714 8 -65 
1722323800297 1722323800316 19 329420.630000 3463454.060000 -0.185223 22.980000 5C4225714 8 -65 
1722323800351 1722323800371 20 329421.990000 3463453.780000 -0.185223 22.980000 5C4225714 8 -65 
1722323800409 1722323800426 17 329422.890000 3463453.590000 -0.185223 22.960000 5C4225714 8 -65 
1722323800464 1722323800480 16 329424.240000 3463453.320000 -0.185223 22.980000 5C4225714 8 -65 
1722323800518 1722323800536 18 329425.360000 3463453.080000 -0.185878 22.960000 5C4225714 8 -65 
1722323800573 1722323800592 19 329426.490000 3463452.850000 -0.185878 22.960000 5C4225714 8 -65 
1722323800627 1722323800648 21 329427.850000 3463452.570000 -0.185878 22.960000 5C4225714 8 -65 
1722323800682 1722323800702 20 329428.970000 3463452.330000 -0.185878 22.940000 5C4225714 8 -65 
1722323800737 1722323800753 16 329431.230000 3463451.860000 -0.185223 22.940000 5C4225714 8 -65 
1722323800791 1722323800807 16 329432.350000 3463451.630000 -0.185223 22.960000 5C4225714 8 -65 
1722323800846 1722323800866 20 329433.710000 3463451.340000 -0.185223 22.920000 5C4225714 8 -65 
1722323800900 1722323800927 27 329434.840000 3463451.110000 -0.188714 22.920000 5C4225714 8 -65 
1722323800955 1722323800971 16 329435.510000 3463450.970000 -0.188714 22.920000 5C4225714 8 -65 
1722323801010 1722323801027 17 329436.630000 3463450.740000 -0.188714 22.920000 5C4225714 8 -65 
1722323801064 1722323801084 20 329437.750000 3463450.500000 -0.188714 22.920000 5C4225714 8 -65 
1722323801119 1722323801138 19 329439.100000 3463450.210000 -0.188714 22.920000 5C4225714 8 -65 
1722323801173 1722323801193 20 329440.230000 3463449.980000 -0.188714 22.920000 5C4225714 8 -65 
1722323801228 1722323801246 18 329441.130000 3463449.790000 -0.188714 22.880000 5C4225714 8 -65 
1722323801283 1722323801302 19 329442.470000 3463449.500000 -0.188714 22.900000 5C4225714 8 -65 
1722323801337 1722323801352 15 329443.820000 3463449.230000 -0.189368 22.840000 5C4225714 8 -65 
1722323801392 1722323801412 20 329444.940000 3463448.990000 -0.189368 22.860000 5C4225714 8 -65 
1722323801446 1722323801466 20 329446.740000 3463448.610000 -0.189368 22.860000 5C4225714 8 -65 
1722323801500 1722323801519 19 329448.310000 3463448.280000 -0.190895 22.880000 5C4225714 8 -65 
1722323801555 1722323801574 19 329449.430000 3463448.040000 -0.190895 22.860000 5C4225714 8 -65 
1722323801610 1722323801628 18 329450.780000 3463447.760000 -0.190895 22.860000 5C4225714 8 -65 
1722323801665 1722323801689 24 329451.670000 3463447.570000 -0.190895 22.840000 5C4225714 8 -65 
1722323801719 1722323801736 17 329453.030000 3463447.280000 -0.191986 22.840000 5C4225714 8 -65 
1722323801773 1722323801790 17 329453.030000 3463447.280000 -0.191986 22.840000 5C4225714 8 -65 
1722323801827 1722323801847 20 329454.810000 3463446.900000 -0.191986 22.860000 5C4225714 8 -65 
1722323801882 1722323801901 19 329455.710000 3463446.710000 -0.191986 22.840000 5C4225714 8 -65 
1722323801936 1722323801955 19 329457.060000 3463446.430000 -0.192641 22.840000 5C4225714 8 -65 
1722323801991 1722323802011 20 329458.400000 3463446.140000 -0.192641 22.840000 5C4225714 8 -65 
1722323802046 1722323802065 19 329459.520000 3463445.900000 -0.192641 22.800000 5C4225714 8 -65 
1722323802100 1722323802127 27 329461.980000 3463445.380000 -0.192204 22.820000 5C4225714 8 -65 
1722323802159 1722323802176 17 329463.090000 3463445.140000 -0.192204 22.780000 5C4225714 8 -65 
1722323802214 1722323802234 20 329463.990000 3463444.950000 -0.192204 22.760000 5C4225714 8 -65 
1722323802268 1722323802289 21 329465.110000 3463444.710000 -0.192204 22.760000 5C4225714 8 -65 
1722323802324 1722323802344 20 329466.670000 3463444.380000 -0.194386 22.760000 5C4225714 8 -65 
1722323802378 1722323802403 25 329467.780000 3463444.140000 -0.194386 22.740000 5C4225714 8 -65 
1722323802433 1722323802449 16 329468.670000 3463443.940000 -0.194386 22.760000 5C4225714 8 -65 
1722323802488 1722323802511 23 329469.780000 3463443.710000 -0.193513 22.720000 5C4225714 8 -65 
1722323802543 1722323802559 16 329470.690000 3463443.510000 -0.193513 22.720000 5C4225714 8 -65 
1722323802597 1722323802615 18 329471.800000 3463443.270000 -0.193513 22.680000 5C4225714 8 -65 
1722323802652 1722323802671 19 329472.910000 3463443.030000 -0.193513 22.680000 5C4225714 8 -65 
1722323802707 1722323802726 19 329475.350000 3463442.520000 -0.194168 22.660000 5C4225714 8 -65 
1722323802762 1722323802780 18 329476.460000 3463442.280000 -0.194168 22.680000 5C4225714 8 -65 
1722323802816 1722323802836 20 329477.580000 3463442.040000 -0.194168 22.620000 5C4225714 8 -65 
1722323802871 1722323802887 16 329478.680000 3463441.800000 -0.193513 22.600000 5C4225714 8 -65 
1722323802925 1722323802948 23 329479.570000 3463441.610000 -0.193513 22.560000 5C4225714 8 -65 
1722323802980 1722323802998 18 329481.110000 3463441.280000 -0.193513 22.560000 5C4225714 8 -65 
1722323803035 1722323803053 18 329482.220000 3463441.040000 -0.193513 22.500000 5C4225714 8 -65 
1722323803090 1722323803107 17 329483.330000 3463440.800000 -0.194604 22.500000 5C4225714 8 -65 
1722323803144 1722323803168 24 329483.990000 3463440.660000 -0.194604 22.460000 5C4225714 8 -65 
1722323803199 1722323803217 18 329485.090000 3463440.420000 -0.194604 22.420000 5C4225714 8 -65 
1722323803257 1722323803276 19 329485.740000 3463440.270000 -0.194604 22.420000 5C4225714 8 -65 
1722323803311 1722323803328 17 329488.610000 3463439.660000 -0.195695 22.340000 5C4225714 8 -65 
1722323803366 1722323803384 18 329489.700000 3463439.420000 -0.195695 22.300000 5C4225714 8 -65 
1722323803421 1722323803440 19 329490.790000 3463439.190000 -0.195695 22.300000 5C4225714 8 -65 
1722323803475 1722323803492 17 329492.100000 3463438.910000 -0.195041 22.240000 5C4225714 8 -65 
1722323803530 1722323803547 17 329493.190000 3463438.680000 -0.195041 22.160000 5C4225714 8 -65 
1722323803584 1722323803600 16 329494.280000 3463438.440000 -0.195041 22.100000 5C4225714 8 -65 
1722323803639 1722323803657 18 329495.360000 3463438.200000 -0.195041 22.040000 5C4225714 8 -65 
1722323803694 1722323803711 17 329496.440000 3463437.970000 -0.195913 22.000000 5C4225714 8 -65 
1722323803748 1722323803767 19 329497.740000 3463437.700000 -0.195913 21.960000 5C4225714 8 -65 
1722323803803 1722323803820 17 329498.810000 3463437.460000 -0.195913 21.920000 5C4225714 8 -65 
1722323803858 1722323803880 22 329499.890000 3463437.230000 -0.195913 21.880000 5C4225714 8 -65 
